id	GENCODE	chromHMM	CAGE
TRANS_XXd2_chr9_plus_NR398	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR399	FALSE	enhancer	FALSE
TRANS_XXd2_chr9_plus_NR400	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR401	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR402	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR403	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR404	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR405	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR406	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR407	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR408	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR409	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR410	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR411	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR412	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR413	TRUE	enhancer	FALSE
TRANS_XXd2_chr9_plus_NR414	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR415	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR416	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR417	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR418	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR419	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR420	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR421	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR422	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR423	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR424	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR425	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR426	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR427	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR428	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR429	FALSE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR430	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR431	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR432	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR433	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR434	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR435	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR436	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR437	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR438	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR439	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR440	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR441	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR442	FALSE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR443	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR444	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR445	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR446	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR447	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR448	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR449	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR450	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR451	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR452	FALSE	enhancer	FALSE
TRANS_XXd2_chr9_plus_NR453	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR454	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR455	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR456	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR457	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR458	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR459	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR460	FALSE	enhancer	FALSE
TRANS_XXd2_chr9_plus_NR461	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR462	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR463	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR464	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR465	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR466	TRUE	FALSE	FALSE
TRANS_XXd2_chr9_plus_NR467	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR468	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR469	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR470	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR471	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR472	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR473	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR474	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR475	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR476	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR477	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR478	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR479	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR480	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR481	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR482	TRUE	promoter	TRUE
TRANS_XXd2_chr9_plus_NR483	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR484	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR485	TRUE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR486	FALSE	FALSE	TRUE
TRANS_XXd2_chr9_plus_NR487	FALSE	promoter	FALSE
TRANS_XXd2_chr9_plus_NR488	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR1	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR2	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR3	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR4	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR5	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR6	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR7	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR8	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR9	TRUE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR10	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR11	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR12	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR13	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR14	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR15	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR16	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR17	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR18	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR19	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR20	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR21	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR22	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR23	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR24	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR25	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR26	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR27	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR28	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR29	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR30	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR31	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR32	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR33	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR34	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR35	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR36	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR37	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR38	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR39	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR40	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR41	FALSE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR42	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR43	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR44	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR45	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR46	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR47	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR48	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR49	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR50	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR51	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR52	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR53	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR54	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR55	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR56	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR57	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR58	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR59	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR60	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR61	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR62	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR63	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR64	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR65	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR66	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR67	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR68	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR69	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR70	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR71	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR72	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR73	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR74	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR75	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR76	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR77	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR78	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR79	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR80	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR81	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR82	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR83	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR84	TRUE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR85	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR86	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR87	TRUE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR88	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR89	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR90	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR91	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR92	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR93	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR94	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR95	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR96	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR97	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR98	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR99	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR100	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR101	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR102	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR103	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR104	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR105	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR106	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR107	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR108	FALSE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR109	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR110	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR111	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR112	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR113	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR114	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR115	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR116	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR117	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR118	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR119	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR120	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR121	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR122	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR123	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR124	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR125	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR126	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR127	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR128	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR129	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR130	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR131	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR132	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR133	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR134	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR135	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR136	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR137	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR138	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR139	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR140	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR141	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR142	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR143	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR144	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR145	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR146	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR147	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR148	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR149	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR150	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR151	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR152	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR153	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR154	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR155	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR156	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR157	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR158	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR159	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR160	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR161	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR162	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR163	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR164	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR165	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR166	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR167	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR168	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR169	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR170	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR171	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR172	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR173	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR174	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR175	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR176	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR177	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR178	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR179	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR180	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR181	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR182	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR183	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR184	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR185	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR186	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR187	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR188	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR189	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR190	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR191	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR192	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR193	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR194	FALSE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR195	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR196	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR197	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR198	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR199	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR200	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR201	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR202	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR203	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR204	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR205	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR206	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR207	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR208	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR209	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR210	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR211	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR212	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR213	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR214	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR215	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR216	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR217	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR218	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR219	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR220	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR221	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR222	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR223	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR224	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR225	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR226	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR227	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR228	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR229	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR230	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR231	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR232	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR233	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR234	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR235	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR236	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR237	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR238	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR239	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR240	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR241	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR242	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR243	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR244	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR245	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR246	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR247	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR248	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR249	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR250	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR251	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR252	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR253	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR254	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR255	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR256	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR257	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR258	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR259	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR260	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR261	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR262	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR263	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR264	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR265	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR266	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR267	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR268	TRUE	FALSE	TRUE
TRANS_XXd2_chrX_plus_NR269	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR270	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR271	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR272	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR273	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR274	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR275	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR276	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR277	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR278	TRUE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR279	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR280	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR281	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR282	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR283	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR284	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR285	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR286	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR287	TRUE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR288	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR289	TRUE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR290	TRUE	FALSE	FALSE
TRANS_XXd2_chrX_plus_NR291	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR292	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR293	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR294	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR295	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR296	FALSE	enhancer	FALSE
TRANS_XXd2_chrX_plus_NR297	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR298	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR299	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR300	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR301	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR302	TRUE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR303	FALSE	promoter	FALSE
TRANS_XXd2_chrX_plus_NR304	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR305	TRUE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR306	FALSE	promoter	TRUE
TRANS_XXd2_chrX_plus_NR307	TRUE	promoter	FALSE
