id	GENCODE	chromHMM	CAGE
TRANS_XXd4_chr13_minus_NR97	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR98	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR99	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR100	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR101	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR102	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR103	FALSE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR104	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR105	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR106	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR107	TRUE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR108	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR109	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR110	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR111	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR112	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR113	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR114	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR115	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR116	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR117	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR118	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR119	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR120	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR121	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR122	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR123	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR124	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR125	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR126	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR127	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR128	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR129	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR130	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR131	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR132	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR133	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR134	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR135	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR136	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR137	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR138	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR139	FALSE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR140	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR141	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR142	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR143	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR144	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR145	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR146	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR147	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR148	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR149	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR150	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR151	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR152	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR153	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR154	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR155	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR156	FALSE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR157	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR158	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR159	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR160	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR161	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR162	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR163	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR164	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR165	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR166	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR167	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR168	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR169	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR170	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR171	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR172	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR173	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR174	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR175	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR176	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR177	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR178	FALSE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR179	FALSE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR180	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR181	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR182	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR183	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR184	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR185	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR186	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR187	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR188	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR189	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR190	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR191	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR192	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR193	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR194	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR195	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR196	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR197	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR198	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR199	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR200	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR201	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR202	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR203	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR204	FALSE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR205	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR206	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR207	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR208	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR209	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR210	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR211	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR212	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR213	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR214	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR215	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR216	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR217	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR218	FALSE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR219	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR220	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR221	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR222	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR223	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR224	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR225	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR226	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR227	FALSE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR228	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR229	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR230	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR231	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR232	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR233	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR234	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR235	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR236	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR237	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR238	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR239	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR240	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR241	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR242	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR243	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR244	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR245	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR246	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR247	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR248	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR249	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR250	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR251	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR252	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR253	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR254	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR255	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR256	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR257	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR258	FALSE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR259	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR260	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR261	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR262	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR263	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR264	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR265	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR266	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR267	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR268	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR269	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR270	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR271	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR272	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR273	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR274	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR275	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR276	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR277	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR278	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR279	TRUE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR280	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR281	FALSE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR282	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR283	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR284	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR285	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR286	FALSE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR287	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR288	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR289	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR290	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR291	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR292	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR293	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR294	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR295	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR296	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR297	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR298	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR299	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR300	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR301	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR302	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR303	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR304	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR305	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR306	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR307	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR308	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR309	TRUE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR310	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR311	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR312	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR313	FALSE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR314	FALSE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR315	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR316	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR317	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR318	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR319	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR320	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR321	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR322	TRUE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR323	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR324	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR325	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR326	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR327	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR328	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR329	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR330	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR331	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR332	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR333	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR334	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR335	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR336	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR337	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR338	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR339	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR340	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR341	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR342	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR343	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR344	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR345	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR346	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR347	FALSE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR348	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR349	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR350	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR351	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR352	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR353	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR354	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR355	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR356	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR357	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR358	TRUE	FALSE	TRUE
TRANS_XXd4_chr13_minus_NR359	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR360	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR361	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR362	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR363	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR364	FALSE	enhancer	FALSE
TRANS_XXd4_chr13_minus_NR365	TRUE	FALSE	FALSE
TRANS_XXd4_chr13_minus_NR366	TRUE	promoter	TRUE
TRANS_XXd4_chr13_minus_NR367	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR368	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR369	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR370	TRUE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR371	FALSE	promoter	FALSE
TRANS_XXd4_chr13_minus_NR372	FALSE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR1	TRUE	FALSE	TRUE
TRANS_XXd4_chr14_minus_NR2	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR3	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR4	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR5	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR6	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR7	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR8	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR9	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR10	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR11	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR12	FALSE	FALSE	TRUE
TRANS_XXd4_chr14_minus_NR13	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR14	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR15	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR16	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR17	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR18	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR19	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR20	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR21	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR22	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR23	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR24	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR25	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR26	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR27	FALSE	enhancer	FALSE
TRANS_XXd4_chr14_minus_NR28	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR29	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR30	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR31	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR32	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR33	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR34	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR35	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR36	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR37	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR38	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR39	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR40	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR41	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR42	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR43	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR44	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR45	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR46	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR47	FALSE	enhancer	FALSE
TRANS_XXd4_chr14_minus_NR48	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR49	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR50	TRUE	FALSE	TRUE
TRANS_XXd4_chr14_minus_NR51	TRUE	FALSE	TRUE
TRANS_XXd4_chr14_minus_NR52	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR53	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR54	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR55	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR56	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR57	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR58	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR59	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR60	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR61	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR62	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR63	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR64	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR65	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR66	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR67	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR68	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR69	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR70	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR71	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR72	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR73	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR74	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR75	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR76	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR77	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR78	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR79	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR80	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR81	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR82	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR83	FALSE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR84	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR85	FALSE	enhancer	FALSE
TRANS_XXd4_chr14_minus_NR86	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR87	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR88	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR89	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR90	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR91	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR92	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR93	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR94	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR95	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR96	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR97	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR98	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR99	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR100	FALSE	enhancer	FALSE
TRANS_XXd4_chr14_minus_NR101	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR102	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR103	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR104	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR105	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR106	TRUE	FALSE	TRUE
TRANS_XXd4_chr14_minus_NR107	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR108	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR109	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR110	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR111	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR112	FALSE	enhancer	FALSE
TRANS_XXd4_chr14_minus_NR113	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR114	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR115	TRUE	FALSE	FALSE
TRANS_XXd4_chr14_minus_NR116	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR117	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR118	FALSE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR119	TRUE	promoter	TRUE
TRANS_XXd4_chr14_minus_NR120	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR121	TRUE	promoter	FALSE
TRANS_XXd4_chr14_minus_NR122	TRUE	promoter	FALSE
